name,rank,model,chain_i,chain_j,iLIS,iLIA,iLISA,ipSAE,actifpTM,LIS,cLIS,LIA,cLIA,ipTM,pLDDT_i,pLDDT_j,pLDDT,pTM,LIR_i,LIR_j,cLIR_i,cLIR_j,LIpLDDT_i,LIpLDDT_j,LIpLDDT,cLIpLDDT_i,cLIpLDDT_j,cLIpLDDT,len_i,len_j,LIR_indices_i,LIR_indices_j,cLIR_indices_i,cLIR_indices_j,structure_file
HSF1_HUMAN___HNRH1_HUMAN,4,4,A,B,0.0000,0.0,0.0,0.0000,0.1635,0.0000,0.0000,0.0,0.0,0.1500,34.4,55.1,43.9,0.240,0,0,0,0,,,,,,,529,449,,,,,HSF1_HUMAN___HNRH1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___HNRH1_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1403,0.0000,0.0000,0.0,0.0,0.1400,37.4,57.3,46.5,0.230,0,0,0,0,,,,,,,529,449,,,,,HSF1_HUMAN___HNRH1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPR_HUMAN,1,4,A,B,0.1671,949.7,158.7,0.1813,0.7590,0.1338,0.2088,24379.0,37.0,0.4200,35.0,64.6,51.1,0.460,114,358,11,12,76.8,89.9,86.7,68.1,71.3,69.8,529,633,"[13-123,375,377,381]","[33,39,42-43,45-47,49-50,59,63-86,88-110,122-148,151-153,155,159-364,366-399,402-428,481,483,491]","[49-50,53,65-67,70,82,84,89,122]","[107,200,283,310-311,322,324,420-421,424-426]",HSF1_HUMAN___HNRPR_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___HNRPR_HUMAN,2,3,A,B,0.1990,1403.2,279.2,0.1943,0.7937,0.1407,0.2813,30766.0,64.0,0.4100,35.7,63.2,50.7,0.440,110,377,12,17,80.2,90.8,88.4,57.3,81.0,71.2,529,633,[13-122],"[30,32-34,36,38-52,54-110,122-400,402-422]","[48-50,82,84-85,87-91,93]","[168,170,208,210,227,238,240-245,324-325,328,330,418]",HSF1_HUMAN___HNRPR_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___HNRPR_HUMAN,3,5,A,B,0.0000,0.0,0.0,0.0121,0.3754,0.0352,0.0000,516.0,0.0,0.3300,35.3,63.9,50.9,0.430,39,73,0,0,83.7,91.4,88.7,,,,529,633,"[18-19,22,35,44,46,49-50,53,57,61,65-82,97-102,116-119]","[247-259,262-267,273,275-277,279,288-296,298,300-311,313,317-328,344-345,353,355,369,371-372,375-381]",,,HSF1_HUMAN___HNRPR_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPR_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.2468,0.0000,0.0000,0.0,0.0,0.2200,33.7,63.1,49.7,0.400,0,0,0,0,,,,,,,529,633,,,,,HSF1_HUMAN___HNRPR_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HNRPR_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.2681,0.0000,0.0000,0.0,0.0,0.1700,35.4,63.9,50.9,0.390,0,0,0,0,,,,,,,529,633,,,,,HSF1_HUMAN___HNRPR_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___IF4H_HUMAN,1,3,A,B,0.0000,0.0,0.0,0.0000,0.2105,0.0000,0.0000,0.0,0.0,0.1600,38.2,41.8,39.3,0.240,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___IF4H_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___IF4H_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1635,0.0000,0.0000,0.0,0.0,0.1500,38.0,44.2,40.0,0.230,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___IF4H_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___IF4H_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1494,0.0000,0.0000,0.0,0.0,0.1400,41.0,42.8,41.6,0.240,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___IF4H_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___IF4H_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1206,0.0000,0.0000,0.0,0.0,0.1200,40.4,43.0,41.2,0.230,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___IF4H_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___IF4H_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1280,0.0000,0.0000,0.0,0.0,0.1200,40.4,44.0,41.5,0.230,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___IF4H_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___NASP_HUMAN,1,3,A,B,0.3299,523.2,172.6,0.2788,0.8794,0.2737,0.3976,4640.0,59.0,0.3300,36.2,39.1,37.9,0.330,22,217,12,17,70.1,91.3,89.3,66.8,88.5,79.5,529,788,"[45-46,80-99]","[39-104,512-662]","[82-84,87-91,93-96]","[51,54-57,581-582,584-585,588,610,614,641,644-645,648-649]",HSF1_HUMAN___NASP_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___NASP_HUMAN,2,5,A,B,0.2816,520.2,146.5,0.2103,0.8694,0.2311,0.3431,4510.0,60.0,0.3100,36.8,39.0,38.1,0.330,32,214,13,15,75.7,93.0,90.7,69.9,90.1,80.7,529,788,"[35,43-50,71,79-100]","[39-102,513-662]","[47-48,82,84,87-91,93-96]","[54-57,581-582,584-585,588,610,614,641,645,648-649]",HSF1_HUMAN___NASP_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___NASP_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.4449,0.0017,0.0000,1.0,0.0,0.1900,32.7,39.0,36.5,0.310,1,1,0,0,62.3,89.9,76.1,,,,529,788,[72],[596],,,HSF1_HUMAN___NASP_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___NASP_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.2835,0.0000,0.0000,0.0,0.0,0.1800,31.9,38.1,35.6,0.310,0,0,0,0,,,,,,,529,788,,,,,HSF1_HUMAN___NASP_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___NASP_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.4417,0.0058,0.0000,5.0,0.0,0.1700,35.1,40.3,38.2,0.310,3,4,0,0,59.4,52.6,55.5,,,,529,788,"[186,189-190]","[142,144-146]",,,HSF1_HUMAN___NASP_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___ROA2_HUMAN,1,3,A,B,0.0000,0.0,0.0,0.0000,0.1924,0.0000,0.0000,0.0,0.0,0.1500,35.6,53.8,42.9,0.310,0,0,0,0,,,,,,,529,353,,,,,HSF1_HUMAN___ROA2_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___ROA2_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1783,0.0000,0.0000,0.0,0.0,0.1500,35.1,54.3,42.8,0.310,0,0,0,0,,,,,,,529,353,,,,,HSF1_HUMAN___ROA2_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___ROA2_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1733,0.0000,0.0000,0.0,0.0,0.1500,37.7,55.5,44.8,0.300,0,0,0,0,,,,,,,529,353,,,,,HSF1_HUMAN___ROA2_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___ROA2_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1353,0.0000,0.0000,0.0,0.0,0.1400,38.7,56.5,45.8,0.300,0,0,0,0,,,,,,,529,353,,,,,HSF1_HUMAN___ROA2_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___ROA2_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1244,0.0000,0.0000,0.0,0.0,0.1400,37.3,55.7,44.7,0.300,0,0,0,0,,,,,,,529,353,,,,,HSF1_HUMAN___ROA2_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___SMRC1_HUMAN,1,3,A,B,0.4311,952.8,410.8,0.1470,0.9408,0.3233,0.5749,6261.0,145.0,0.2800,35.7,49.6,45.1,0.300,65,88,31,31,64.2,68.7,66.8,66.6,71.2,68.9,529,1105,[137-201],"[870,872-958]","[143,147,150-151,154-155,157-158,161-162,164-165,168-169,171-172,175-176,178-179,182-183,185-186,189-190,192-193,196-197,200]","[893,896-897,900,903-904,907-908,910-911,914-915,917-918,921-922,924-925,928-929,931-932,935-936,938-939,942-943,945-946,949]",HSF1_HUMAN___SMRC1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SMRC1_HUMAN,2,2,A,B,0.4441,957.8,425.3,0.1678,0.9537,0.3342,0.5901,6371.0,144.0,0.2600,36.0,50.2,45.6,0.310,64,116,29,31,61.9,62.4,62.2,64.0,65.6,64.8,529,1105,[137-200],"[628-635,637,642-643,645-647,654,656-669,693-702,881,883-958]","[143,147,150-151,154,157-158,161-162,164-165,168-169,171-172,175-176,178-179,182-183,185-186,189-190,192-193,196-197]","[666-667,694-695,896,900,903-904,907-908,910-911,914-915,917-918,921-922,924-925,928-929,931-932,935-936,938-939,942,946,949]",HSF1_HUMAN___SMRC1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SMRC1_HUMAN,3,5,A,B,0.0993,271.0,26.9,0.0128,0.6648,0.0746,0.1321,1096.0,67.0,0.2200,33.7,49.8,44.6,0.300,44,57,19,20,55.6,61.0,58.6,53.8,59.2,56.6,529,1105,"[151,154-155,157-197]","[885-887,889-940,943-944]","[151,154,157-158,161,164-165,168,172,175,179,182-183,186,189-190,193,196-197]","[893,896,900,903-904,907,910-911,914,917-918,921,924-925,928,931-932,935,938-939]",HSF1_HUMAN___SMRC1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___SMRC1_HUMAN,4,4,A,B,0.0000,0.0,0.0,0.0000,0.5200,0.0142,0.0000,8.0,0.0,0.2000,33.9,47.8,43.3,0.310,4,7,0,0,47.3,46.5,46.8,,,,529,1105,"[190,192-194]","[698-699,702,895,897-898,901]",,,HSF1_HUMAN___SMRC1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SMRC1_HUMAN,5,1,A,B,0.0000,0.0,0.0,0.0000,0.2324,0.0000,0.0000,0.0,0.0,0.1800,33.2,47.2,42.7,0.310,0,0,0,0,,,,,,,529,1105,,,,,HSF1_HUMAN___SMRC1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___DDB1_HUMAN,1,1,A,B,0.0000,0.0,0.0,0.0000,0.4421,0.0096,0.0000,1.0,0.0,0.2700,30.4,89.5,70.8,0.630,1,1,0,0,34.0,95.2,64.6,,,,529,1140,[192],[913],,,HSF1_HUMAN___DDB1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___DDB1_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.4592,0.0000,0.0000,0.0,0.0,0.2400,28.5,91.0,71.2,0.650,0,0,0,0,,,,,,,529,1140,,,,,HSF1_HUMAN___DDB1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___DDB1_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.3659,0.0000,0.0000,0.0,0.0,0.2400,27.9,87.7,68.7,0.630,0,0,0,0,,,,,,,529,1140,,,,,HSF1_HUMAN___DDB1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___DDB1_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.4548,0.0000,0.0000,0.0,0.0,0.2300,28.5,90.4,70.8,0.640,0,0,0,0,,,,,,,529,1140,,,,,HSF1_HUMAN___DDB1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___DDB1_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.2983,0.0000,0.0000,0.0,0.0,0.2100,28.3,90.5,70.8,0.640,0,0,0,0,,,,,,,529,1140,,,,,HSF1_HUMAN___DDB1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___EF1A1_HUMAN,1,3,A,B,0.0241,23.9,0.6,0.0000,0.4512,0.0394,0.0147,191.0,3.0,0.3500,33.1,83.5,56.6,0.480,6,97,3,3,35.0,91.1,87.8,33.5,82.4,58.0,529,462,[330-335],"[10,12,98-103,105,107,135,144,192,210,245,269,279-280,283,286,328-329,331-346,350-359,361,363,367-376,379,391-394,396,398-400,402-407,409,413-414,416,418-420,423-427,432-439,441-442]","[330,334-335]","[367,427,432]",HSF1_HUMAN___EF1A1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___EF1A1_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2750,0.0000,0.0000,0.0,0.0,0.2300,31.4,81.6,54.8,0.420,0,0,0,0,,,,,,,529,462,,,,,HSF1_HUMAN___EF1A1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___EF1A1_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.3037,0.0000,0.0000,0.0,0.0,0.2100,35.1,79.4,55.8,0.420,0,0,0,0,,,,,,,529,462,,,,,HSF1_HUMAN___EF1A1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___EF1A1_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.2437,0.0000,0.0000,0.0,0.0,0.2000,34.8,81.4,56.5,0.410,0,0,0,0,,,,,,,529,462,,,,,HSF1_HUMAN___EF1A1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___EF1A1_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1844,0.0000,0.0000,0.0,0.0,0.1800,33.2,81.0,55.5,0.440,0,0,0,0,,,,,,,529,462,,,,,HSF1_HUMAN___EF1A1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___H2AX_HUMAN,1,1,A,B,0.3287,319.2,104.9,0.1419,0.7851,0.2551,0.4235,1084.0,94.0,0.5200,43.0,61.7,47.0,0.260,13,90,9,19,49.8,76.8,73.4,55.7,73.1,67.5,529,143,[259-271],"[19-41,44-110]",[261-269],"[81-82,84-85,88-89,95-96,98-108]",HSF1_HUMAN___H2AX_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___H2AX_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2824,0.0000,0.0000,0.0,0.0,0.2800,38.6,60.4,43.2,0.250,0,0,0,0,,,,,,,529,143,,,,,HSF1_HUMAN___H2AX_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___H2AX_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2226,0.0000,0.0000,0.0,0.0,0.2300,39.2,56.0,42.8,0.240,0,0,0,0,,,,,,,529,143,,,,,HSF1_HUMAN___H2AX_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___H2AX_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1374,0.0000,0.0000,0.0,0.0,0.1600,40.3,59.7,44.4,0.240,0,0,0,0,,,,,,,529,143,,,,,HSF1_HUMAN___H2AX_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___H2AX_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.0875,0.0000,0.0000,0.0,0.0,0.1500,40.6,63.9,45.6,0.250,0,0,0,0,,,,,,,529,143,,,,,HSF1_HUMAN___H2AX_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPD_HUMAN,1,1,A,B,0.0000,0.0,0.0,0.0000,0.1891,0.0000,0.0000,0.0,0.0,0.1700,38.4,49.1,42.7,0.240,0,0,0,0,,,,,,,529,355,,,,,HSF1_HUMAN___HNRPD_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HNRPD_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2384,0.0000,0.0000,0.0,0.0,0.1700,37.6,50.1,42.6,0.240,0,0,0,0,,,,,,,529,355,,,,,HSF1_HUMAN___HNRPD_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___HNRPD_HUMAN,3,5,A,B,0.0000,0.0,0.0,0.0000,0.1676,0.0000,0.0000,0.0,0.0,0.1600,39.2,50.5,43.7,0.240,0,0,0,0,,,,,,,529,355,,,,,HSF1_HUMAN___HNRPD_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPD_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2048,0.0000,0.0000,0.0,0.0,0.1500,38.8,50.1,43.3,0.240,0,0,0,0,,,,,,,529,355,,,,,HSF1_HUMAN___HNRPD_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___HNRPD_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1293,0.0000,0.0000,0.0,0.0,0.1400,39.2,51.4,44.1,0.230,0,0,0,0,,,,,,,529,355,,,,,HSF1_HUMAN___HNRPD_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___HS71A_HUMAN,1,3,A,B,0.1680,479.2,80.5,0.0223,0.7229,0.1371,0.2059,2702.0,85.0,0.3900,30.7,87.0,61.5,0.560,10,437,8,26,45.8,92.9,91.8,48.3,84.9,76.3,529,641,[487-496],"[7-16,18-21,26-33,35-45,48-58,62-108,110-183,193-201,203-212,216-249,258-275,280,284,287,291-355,357,359,364-381,391-494,514-519,521-523]",[488-495],"[403-406,408,411,427-432,435-441,460,462,469-470,473-474,476]",HSF1_HUMAN___HS71A_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___HS71A_HUMAN,2,5,A,B,0.0000,0.0,0.0,0.0000,0.3890,0.0008,0.0000,1.0,0.0,0.2900,32.0,86.8,62.0,0.540,1,1,0,0,32.7,88.5,60.6,,,,529,641,[212],[399],,,HSF1_HUMAN___HS71A_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HS71A_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.3466,0.0000,0.0000,0.0,0.0,0.2200,31.6,83.9,60.3,0.520,0,0,0,0,,,,,,,529,641,,,,,HSF1_HUMAN___HS71A_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HS71A_HUMAN,4,4,A,B,0.0000,0.0,0.0,0.0000,0.2856,0.0000,0.0000,0.0,0.0,0.1900,28.5,86.4,60.2,0.530,0,0,0,0,,,,,,,529,641,,,,,HSF1_HUMAN___HS71A_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___HS71A_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.2719,0.0000,0.0000,0.0,0.0,0.1600,31.9,84.5,60.7,0.500,0,0,0,0,,,,,,,529,641,,,,,HSF1_HUMAN___HS71A_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___MCM6_HUMAN,1,4,A,B,0.0000,0.0,0.0,0.0000,0.4346,0.0144,0.0000,23.0,0.0,0.2300,31.3,72.5,56.4,0.480,2,16,0,0,52.5,87.7,83.8,,,,529,821,[168-169],"[335-336,339,351,365,573-575,577,631-635,637,639]",,,HSF1_HUMAN___MCM6_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___MCM6_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1908,0.0000,0.0000,0.0,0.0,0.1700,33.6,71.0,56.3,0.430,0,0,0,0,,,,,,,529,821,,,,,HSF1_HUMAN___MCM6_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___MCM6_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1422,0.0000,0.0000,0.0,0.0,0.1600,33.0,70.3,55.7,0.430,0,0,0,0,,,,,,,529,821,,,,,HSF1_HUMAN___MCM6_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___MCM6_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1310,0.0000,0.0000,0.0,0.0,0.1500,33.4,72.7,57.3,0.470,0,0,0,0,,,,,,,529,821,,,,,HSF1_HUMAN___MCM6_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___MCM6_HUMAN,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1473,0.0000,0.0000,0.0,0.0,0.1500,31.2,72.9,56.6,0.440,0,0,0,0,,,,,,,529,821,,,,,HSF1_HUMAN___MCM6_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SRSF1_HUMAN,1,1,A,B,0.0000,0.0,0.0,0.0000,0.2828,0.0000,0.0000,0.0,0.0,0.2200,38.9,62.3,46.4,0.270,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___SRSF1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SRSF1_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2385,0.0000,0.0000,0.0,0.0,0.2100,38.5,63.4,46.4,0.260,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___SRSF1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SRSF1_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2027,0.0000,0.0000,0.0,0.0,0.1900,38.0,59.8,45.0,0.250,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___SRSF1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SRSF1_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1266,0.0000,0.0000,0.0,0.0,0.1700,39.7,62.4,46.9,0.250,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___SRSF1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SRSF1_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1406,0.0000,0.0000,0.0,0.0,0.1500,39.9,63.9,47.6,0.260,0,0,0,0,,,,,,,529,248,,,,,HSF1_HUMAN___SRSF1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPK_HUMAN,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2033,0.0000,0.0000,0.0,0.0,0.1700,34.7,54.8,44.1,0.290,0,0,0,0,,,,,,,529,463,,,,,HSF1_HUMAN___HNRPK_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___HNRPK_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.1973,0.0000,0.0000,0.0,0.0,0.1600,35.8,53.8,44.2,0.290,0,0,0,0,,,,,,,529,463,,,,,HSF1_HUMAN___HNRPK_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___HNRPK_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1655,0.0000,0.0000,0.0,0.0,0.1600,36.5,54.0,44.7,0.290,0,0,0,0,,,,,,,529,463,,,,,HSF1_HUMAN___HNRPK_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HNRPK_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1630,0.0000,0.0000,0.0,0.0,0.1500,37.2,56.6,46.3,0.290,0,0,0,0,,,,,,,529,463,,,,,HSF1_HUMAN___HNRPK_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___HNRPK_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1517,0.0000,0.0000,0.0,0.0,0.1500,37.1,55.7,45.8,0.290,0,0,0,0,,,,,,,529,463,,,,,HSF1_HUMAN___HNRPK_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPU_HUMAN,1,1,A,B,0.0690,145.4,10.0,0.0125,0.6195,0.0566,0.0841,1321.0,16.0,0.3000,32.2,56.7,47.1,0.420,9,285,5,8,43.2,93.8,92.3,43.5,84.3,68.6,529,825,"[436,438-445]","[284,286-313,315-345,357-368,370-389,391,393-396,398-414,416-439,441-470,472-489,491-504,510-528,530-536,557-580,582,584,586-607,612,640,642,649-654,661,665]","[436,439-440,442-443]","[298,300,311,313,565,568-569,572]",HSF1_HUMAN___HNRPU_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HNRPU_HUMAN,2,3,A,B,0.0133,35.3,0.5,0.0000,0.5140,0.0120,0.0148,156.0,8.0,0.2500,33.5,56.7,47.6,0.430,9,67,5,6,44.8,94.7,88.8,43.3,85.5,66.3,529,825,[82-90],"[292,296-298,300,312,319-321,333-338,340-341,343-344,360-361,399,402-410,412,417-421,423,428,430-431,433,452,454,475,486,499,511,513-514,528,564-565,568-570,572-574,576-577,593,595-596,599,601,652]","[83,85,88-90]","[298,300,565,568-569,572]",HSF1_HUMAN___HNRPU_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
